experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
A_train65_fixed_stride20,10125_0.h5,120,15,0.04045739936968333,0.0036531232091235708,0.6145458252433814,0.627107602602131,0.040426917973507184
A_train65_fixed_stride20,10125_0.h5,120,16,0.04138263821585241,0.0037365556971285575,0.6675889668097043,0.6221274579145065,0.042918696109686905
A_train65_fixed_stride20,10125_0.h5,120,17,0.042634672182672397,0.0038498938899683465,0.7009680343289647,0.6403527821014916,0.05735930130695224
A_train65_fixed_stride20,10125_0.h5,120,18,0.04436409041171044,0.0040061721692489964,0.7093489833107494,0.6093008344923522,0.06414286869358052
A_train65_fixed_stride20,10125_0.h5,120,19,0.0458690302149714,0.004143584760751907,0.7499129494006804,0.5527989601814496,0.06086162411073763
A_train65_fixed_stride20,10125_0.h5,120,20,0.04837074724801769,0.004373013706208867,0.7837600586371035,0.5063526604382242,0.06120605516234664
A_train65_fixed_stride20,10125_0.h5,140,1,0.024444653770705198,0.0022110635285269714,0.7756988563016657,1.1169549481949073,0.049791094817351805
A_train65_fixed_stride20,10125_0.h5,140,2,0.030225718060092693,0.002736322064287162,0.736234927489432,1.0175419548278837,0.0622979171814422
A_train65_fixed_stride20,10125_0.h5,140,3,0.03424808404130219,0.0031031789554261152,0.681516384866915,0.8815859984769187,0.06517200192384494
A_train65_fixed_stride20,10125_0.h5,140,4,0.035541239271086766,0.0032268890524040565,0.7448510404720685,0.8903924340979151,0.06449853737208966
A_train65_fixed_stride20,10125_0.h5,140,5,0.03748124234822326,0.003409175461295171,0.7823914961453793,0.904637923743948,0.05755150971058627
A_train65_fixed_stride20,10125_0.h5,140,6,0.03763482558827688,0.003430093163416555,0.8203178157175893,0.9479341507820889,0.06413875209960908
A_train65_fixed_stride20,10125_0.h5,140,7,0.03970737770251032,0.0036260772121168073,0.7844448660921339,0.9583305977600426,0.06340008504826695
A_train65_fixed_stride20,10125_0.h5,140,8,0.04227222588404407,0.0038642586993469148,0.783732213301144,0.960719918233122,0.05783269186943058
A_train65_fixed_stride20,10125_0.h5,140,9,0.04465867227413861,0.0040881527659931815,0.8044089728478966,0.8970790680616213,0.053554244670799944
A_train65_fixed_stride20,10125_0.h5,140,10,0.04609395187726442,0.004226611432540607,0.8273420515792134,0.877075821974642,0.05383522486140515
